region,title,rent_type,community,area,rooms,direction,floor,price,unit_price,tags,source,url,scraped_at,lat,lng
zhangjiang,整租·城市经典四期高迪 1室1厅 南,整租,城市经典四期高迪,60.92,1室1厅,南,,5980,98.2,,,https://sh.lianjia.com/zufang/SH2137883207020838912.html,2026-04-22 16:49:58,,
zhangjiang,整租·华发四季 3室2厅 南/北,整租,华发四季,89.84,3室2厅,南/北,,8500,94.6,,,https://sh.lianjia.com/zufang/SH2151283645007003648.html,2026-04-22 16:49:58,,
zhangjiang,整租·展想悦廷 1室1厅 西,整租,展想悦廷,54.12,1室1厅,西,,3780,69.8,,,https://sh.lianjia.com/zufang/SH2023307314466914304.html,2026-04-22 16:49:58,,
zhangjiang,独栋·纳仕 雅集服务公寓 国企直营可短租张江纳仕雅集100平俩室两厅保障性租赁住房 2室2厅,独栋,纳仕 雅集服务公寓 国企直营可短租张江纳仕雅集100平俩室两厅保障性租赁住房,100.00,2室2厅,,,8350,83.5,,,https://sh.lianjia.com/apartment/80843.html,2026-04-22 16:49:58,,
zhangjiang,整租·申城佳苑三期B块 2室1厅 南,整租,申城佳苑三期B块,60.00,2室1厅,南,,4500,75.0,,,https://sh.lianjia.com/zufang/SH2017843793331486720.html,2026-04-22 16:49:58,,
zhangjiang,独栋·城方公寓 孙桥璟佩社区 张江地铁站600，宠物友好，民水民电，拎包入住 1室1厅,独栋,城方公寓 孙桥璟佩社区 张江地铁站600，宠物友好，民水民电，拎包入住,32.89,1室1厅,,,3765,114.5,,,https://sh.lianjia.com/apartment/85555.html,2026-04-22 16:51:05,,
zhangjiang,整租·盛大天地青春里2.0 2室1厅 东南,整租,盛大天地青春里2.0,46.00,2室1厅,东南,,4410,95.9,,,https://sh.lianjia.com/zufang/SH1919388227127476224.html,2026-04-22 16:49:58,,
zhangjiang,整租·圣宇豪庭 4室2厅 南/北,整租,圣宇豪庭,148.92,4室2厅,南/北,,14000,94.0,,,https://sh.lianjia.com/zufang/SH2153048466211733504.html,2026-04-22 16:49:58,,
zhangjiang,整租·展想悦廷 1室1厅 东/南,整租,展想悦廷,53.00,1室1厅,东/南,,3990,75.3,,,https://sh.lianjia.com/zufang/SH1970132064795623424.html,2026-04-22 16:49:58,,
zhangjiang,独栋·泊寓 张江国创店 【日式一居室 采光好实体墙】免费健身房公共厨房 宠物友好可养猫 押一付一无中介费 免费班车 可短租 开间,独栋,泊寓 张江国创店 【日式一居室 采光好实体墙】免费健身房公共厨房 宠物友好可养猫 押一付一无中介费 免费班车 可短租 开间,20.00,,,,3800,190.0,,,https://sh.lianjia.com/apartment/26211.html,2026-04-22 16:50:57,,
zhangjiang,整租·春港丽园(公寓) 2室1厅 南,整租,春港丽园(公寓),76.00,2室1厅,南,,5700,75.0,,,https://sh.lianjia.com/zufang/SH1988598466284093440.html,2026-04-22 16:49:58,,
zhangjiang,整租·盛大天地青春里2.0 2室2厅 北,整租,盛大天地青春里2.0,46.00,2室2厅,北,,4515,98.2,,,https://sh.lianjia.com/zufang/SH2025147038575886336.html,2026-04-22 16:49:58,,
zhangjiang,独栋·柚米 张江纳仕国际租赁社区 张江集团租赁社区 三房两厅高端精装全配 配套小学幼儿园 3室2厅,独栋,柚米 张江纳仕国际租赁社区 张江集团租赁社区 三房两厅高端精装全配 配套小学幼儿园,145.00,3室2厅,,,10268,70.8,,,https://sh.lianjia.com/apartment/43060.html,2026-04-22 16:50:06,,
zhangjiang,整租·黄浦花园 3室2厅 南,整租,黄浦花园,101.58,3室2厅,南,,5040,49.6,,,https://sh.lianjia.com/zufang/SH2025427331740336128.html,2026-04-22 16:49:58,,
zhangjiang,独栋·唐巢公寓 软件园店 朝南一室户 开间,独栋,唐巢公寓 软件园店 朝南一室户 开间,25.00,,,,2600,104.0,,,https://sh.lianjia.com/apartment/65421.html,2026-04-22 16:50:15,,
zhangjiang,整租·展想悦廷 1室1厅 南,整租,展想悦廷,52.95,1室1厅,南,,4725,89.2,,,https://sh.lianjia.com/zufang/SH2026327343940763648.html,2026-04-22 16:49:58,,
zhangjiang,独栋·纳仕 张江在线右里1 张江集团旗下自营公寓 纳仕张江在线右里 1室1厅,独栋,纳仕 张江在线右里1 张江集团旗下自营公寓 纳仕张江在线右里,55.00,1室1厅,,,5029,91.4,,,https://sh.lianjia.com/apartment/101047.html,2026-04-22 16:50:57,,
zhangjiang,整租·孙桥花苑 2室2厅 南,整租,孙桥花苑,72.60,2室2厅,南,,5600,77.1,,,https://sh.lianjia.com/zufang/SH2095095420492447744.html,2026-04-22 16:50:06,,
zhangjiang,整租·东郊华庭 5室2厅 南,整租,东郊华庭,384.00,5室2厅,南,,30000,78.1,,,https://sh.lianjia.com/zufang/SH2141516125286957056.html,2026-04-22 16:49:58,,
zhangjiang,整租·日月光水岸花园(一期) 2室2厅 南,整租,日月光水岸花园(一期),88.00,2室2厅,南,,7035,79.9,,,https://sh.lianjia.com/zufang/SH2110957731539058688.html,2026-04-22 16:50:06,,
zhangjiang,独栋·达社国际公寓 张江店 中科路城市里的温暖小窝采光通透精装全配拎包入住遇见理想生活 1室1厅,独栋,达社国际公寓 张江店 中科路城市里的温暖小窝采光通透精装全配拎包入住遇见理想生活,48.00,1室1厅,,,6450,134.4,,,https://sh.lianjia.com/apartment/103840.html,2026-04-22 16:51:05,,
zhangjiang,整租·申城佳苑一期B块 3室1厅 南,整租,申城佳苑一期B块,86.00,3室1厅,南,,5500,64.0,,,https://sh.lianjia.com/zufang/SH2007824649039118336.html,2026-04-22 16:51:05,,
zhangjiang,整租·华发四季 4室2厅 南,整租,华发四季,161.96,4室2厅,南,,14000,86.4,,,https://sh.lianjia.com/zufang/SH2130982069818359808.html,2026-04-22 16:49:58,,
zhangjiang,整租·科锦苑 2室2厅 南,整租,科锦苑,86.00,2室2厅,南,,6400,74.4,,,https://sh.lianjia.com/zufang/SH2156715067318468608.html,2026-04-22 16:49:58,,
zhangjiang,整租·中芯花园199弄 2室2厅 南,整租,中芯花园199弄,90.13,2室2厅,南,,7000,77.7,,,https://sh.lianjia.com/zufang/SH2156977061384683520.html,2026-04-22 16:49:58,,
zhangjiang,独栋·南城公寓 张江店 年租，水网全免，首月半价 1室1厅,独栋,南城公寓 张江店 年租，水网全免，首月半价,20.00,1室1厅,,,3400,170.0,,,https://sh.lianjia.com/apartment/107113.html,2026-04-22 16:51:05,,
zhangjiang,整租·虹御公寓 1室1厅 南,整租,虹御公寓,52.00,1室1厅,南,,6600,126.9,,,https://sh.lianjia.com/zufang/SH2157139612357623808.html,2026-04-22 16:50:06,,
