region,title,rent_type,community,area,rooms,direction,floor,price,unit_price,tags,source,url,scraped_at,lat,lng
chuansha,整租·绿海家园 1室1厅 南,整租,绿海家园,41.33,1室1厅,南,,3000,72.6,,,https://sh.lianjia.com/zufang/SH2150800373844017152.html,2026-04-22 18:01:23,31.186592,121.708509
chuansha,独栋·府邸公寓 川沙店 复试 1室1厅,独栋,府邸公寓 川沙店 复试,25.00,1室1厅,,,2100,84.0,,,https://sh.lianjia.com/apartment/90220.html,2026-04-22 18:01:23,31.187488,121.706302
chuansha,整租·天和湖滨家园(公寓) 3室2厅 南,整租,天和湖滨家园(公寓),129.12,3室2厅,南,,5670,43.9,,,https://sh.lianjia.com/zufang/SH2037805054466981888.html,2026-04-22 18:37:09,31.180836,121.753878
chuansha,整租·天和湖滨家园(公寓) 2室2厅 南,整租,天和湖滨家园(公寓),86.00,2室2厅,南,,3850,44.8,,,https://sh.lianjia.com/zufang/SH2081385957512183808.html,2026-04-22 18:01:23,31.180836,121.753878
chuansha,整租·川虹新苑 3室2厅 南,整租,川虹新苑,113.54,3室2厅,南,,5600,49.3,,,https://sh.lianjia.com/zufang/SH2143372978451120128.html,2026-04-22 18:01:23,31.179893,121.714962
chuansha,整租·江晖苑 1室1厅 南,整租,江晖苑,56.70,1室1厅,南,,2667,47.0,,,https://sh.lianjia.com/zufang/SH2053394521646956544.html,2026-04-22 18:01:23,31.174526,121.738044
chuansha,独栋·贰拾伍号公寓 25号公寓 独厨独卫 全实墙 全屋采光一居室 2号线直达张江陆家嘴 开间,独栋,贰拾伍号公寓 25号公寓 独厨独卫 全实墙 全屋采光一居室 2号线直达张江陆家嘴 开间,30.00,,,,1900-2100,,,,https://sh.lianjia.com/apartment/83483.html,2026-04-22 18:01:23,31.195009,121.535738
chuansha,整租·申华公寓 3室1厅 南/西南/北,整租,申华公寓,92.09,3室1厅,南/西南/北,,4200,45.6,,,https://sh.lianjia.com/zufang/SH2152384596350599168.html,2026-04-22 18:01:23,31.196152,121.679961
chuansha,整租·妙栏路392弄 2室1厅 南,整租,妙栏路392弄,68.72,2室1厅,南,,3400,49.5,,,https://sh.lianjia.com/zufang/SH2151654234922156032.html,2026-04-22 18:01:23,31.185817,121.69101
chuansha,整租·天和湖滨家园(公寓) 2室2厅 南,整租,天和湖滨家园(公寓),93.12,2室2厅,南,,6600,70.9,,,https://sh.lianjia.com/zufang/SH2048771746986721280.html,2026-04-22 18:01:23,31.180836,121.753878
chuansha,整租·龙馨华庭 3室2厅 南,整租,龙馨华庭,126.89,3室2厅,南,,3800,29.9,,,https://sh.lianjia.com/zufang/SH2045785310536663040.html,2026-04-22 18:36:15,31.155594,121.719602
chuansha,整租·凌川佳苑 3室2厅 南,整租,凌川佳苑,112.00,3室2厅,南,,6600,58.9,,,https://sh.lianjia.com/zufang/SH2150133047448567808.html,2026-04-22 18:01:23,31.196858,121.720331
chuansha,整租·同济东时区 3室2厅 南,整租,同济东时区,89.18,3室2厅,南,,4200,47.1,,,https://sh.lianjia.com/zufang/SH2054774838844719104.html,2026-04-22 18:37:19,31.230525,121.473667
chuansha,整租·河滨小区 2室2厅 南,整租,河滨小区,80.00,2室2厅,南,,3500,43.8,,,https://sh.lianjia.com/zufang/SH2150485427889373184.html,2026-04-22 18:01:23,31.192506,121.702694
chuansha,整租·盛丰佳苑 3室2厅 南,整租,盛丰佳苑,110.00,3室2厅,南,,4725,43.0,,,https://sh.lianjia.com/zufang/SH2112830334344101888.html,2026-04-22 18:01:23,31.188658,121.730081
chuansha,整租·江通苑 2室2厅 南,整租,江通苑,82.00,2室2厅,南,,3570,43.5,,,https://sh.lianjia.com/zufang/SH2077433950564777984.html,2026-04-22 18:01:23,31.177502,121.735133
chuansha,整租·江通苑 2室2厅 南,整租,江通苑,82.00,2室2厅,南,,4500,54.9,,,https://sh.lianjia.com/zufang/SH2154581465118015488.html,2026-04-22 18:01:23,31.177502,121.735133
chuansha,整租·心圆西苑 2室1厅 南,整租,心圆西苑,73.85,2室1厅,南,,3900,52.8,,,https://sh.lianjia.com/zufang/SH2154784389563678720.html,2026-04-22 18:01:23,31.172208,121.69028
chuansha,整租·东亚启航公馆 2室1厅 南,整租,东亚启航公馆,78.96,2室1厅,南,,3800,48.1,,,https://sh.lianjia.com/zufang/SH2155256477135142912.html,2026-04-22 18:01:23,31.150187,121.750178
chuansha,整租·华兰雅苑 2室2厅 南,整租,华兰雅苑,78.00,2室2厅,南,,4800,61.5,,,https://sh.lianjia.com/zufang/SH2156002697579331584.html,2026-04-22 18:35:47,31.199603,121.718885
chuansha,整租·界龙花苑 2室1厅 南,整租,界龙花苑,72.79,2室1厅,南,,3780,51.9,,,https://sh.lianjia.com/zufang/SH2619639359825256448.html,2026-04-22 18:36:53,31.183984,121.694662
chuansha,整租·江晖苑 3室1厅 南,整租,江晖苑,77.00,3室1厅,南,,3200,41.6,,,https://sh.lianjia.com/zufang/SH2156271270730137600.html,2026-04-22 18:01:32,31.174526,121.738044
chuansha,整租·晨阳小区 2室1厅 南,整租,晨阳小区,74.13,2室1厅,南,,3000,40.5,,,https://sh.lianjia.com/zufang/SH1895397526605922304.html,2026-04-22 18:01:32,31.178235,121.750522
chuansha,整租·万馨佳园 1室1厅 南,整租,万馨佳园,54.79,1室1厅,南,,3857,70.4,,,https://sh.lianjia.com/zufang/SH1900538085054087168.html,2026-04-22 18:01:32,31.189956,121.675151
chuansha,整租·城西小区 1室1厅 南,整租,城西小区,38.18,1室1厅,南,,2800,73.3,,,https://sh.lianjia.com/zufang/SH1764556568336007168.html,2026-04-22 18:36:53,31.198208,121.694385
chuansha,整租·绿海家园 2室1厅 南,整租,绿海家园,63.76,2室1厅,南,,4200,65.9,,,https://sh.lianjia.com/zufang/SH1831678511950069760.html,2026-04-22 18:01:32,31.186592,121.708509
chuansha,整租·新德三村 2室1厅 南,整租,新德三村,64.51,2室1厅,南,,3500,54.3,,,https://sh.lianjia.com/zufang/SH1738495101874733056.html,2026-04-22 18:36:53,31.19866,121.692427
chuansha,整租·海迪创客小镇 3室2厅 南/北,整租,海迪创客小镇,105.96,3室2厅,南/北,,3700,34.9,,,https://sh.lianjia.com/zufang/SH2146265055405015040.html,2026-04-22 18:01:32,31.154942,121.709931
chuansha,整租·临河小区 1室1厅 南,整租,临河小区,42.65,1室1厅,南,,3000,70.3,,,https://sh.lianjia.com/zufang/SH1961260668116008960.html,2026-04-22 18:37:09,31.193775,121.688423
chuansha,整租·妙城公寓 2室1厅 南,整租,妙城公寓,79.17,2室1厅,南,,4690,59.2,,,https://sh.lianjia.com/zufang/SH2152463662072201216.html,2026-04-22 18:01:32,31.190559,121.695823
chuansha,整租·心圆东苑 1室1厅 南,整租,心圆东苑,58.63,1室1厅,南,,3300,56.3,,,https://sh.lianjia.com/zufang/SH1666308220123086848.html,2026-04-22 18:36:53,31.17356,121.693668
chuansha,整租·晨阳小区 1室1厅 南,整租,晨阳小区,50.00,1室1厅,南,,2520,50.4,,,https://sh.lianjia.com/zufang/SH1988544952551866368.html,2026-04-22 18:37:09,31.178235,121.750522
chuansha,整租·城西小区 1室1厅 南,整租,城西小区,38.62,1室1厅,南,,2835,73.4,,,https://sh.lianjia.com/zufang/SH1931756792551833600.html,2026-04-22 18:37:09,31.198208,121.694385
chuansha,整租·江晖苑 1室1厅 南,整租,江晖苑,56.00,1室1厅,南,,3150,56.2,,,https://sh.lianjia.com/zufang/SH1960580304980672512.html,2026-04-22 18:37:09,31.174526,121.738044
chuansha,整租·天环苑 3室2厅 南,整租,天环苑,105.44,3室2厅,南,,4300,40.8,,,https://sh.lianjia.com/zufang/SH2152978343157301248.html,2026-04-22 18:01:32,31.171051,121.738021
chuansha,整租·东都小区 1室1厅 南,整租,东都小区,38.89,1室1厅,南,,2835,72.9,,,https://sh.lianjia.com/zufang/SH1912427761062903808.html,2026-04-22 18:01:32,31.269211,121.595784
chuansha,整租·爱家华城 2室2厅 南,整租,爱家华城,83.00,2室2厅,南,,3000,36.1,,,https://sh.lianjia.com/zufang/SH2142135348816248832.html,2026-04-22 18:01:32,31.11048,121.706908
chuansha,整租·川北小区 1室1厅 南,整租,川北小区,31.00,1室1厅,南,,2800,90.3,,,https://sh.lianjia.com/zufang/SH1754751368276475904.html,2026-04-22 18:36:53,31.198689,121.696215
chuansha,整租·东绣苑 2室1厅 南,整租,东绣苑,74.57,2室1厅,南,,4200,56.3,,,https://sh.lianjia.com/zufang/SH2157144634004865024.html,2026-04-22 18:36:23,31.176494,121.692147
chuansha,整租·明珠小区(川沙) 2室1厅 南,整租,明珠小区(川沙),85.27,2室1厅,南,,4000,46.9,,,https://sh.lianjia.com/zufang/SH2148696958594711552.html,2026-04-22 18:02:08,31.195635,121.690981
chuansha,整租·阳光城愉景湾 3室2厅 南,整租,阳光城愉景湾,90.54,3室2厅,南,,6200,68.5,,,https://sh.lianjia.com/zufang/SH2144621026498052096.html,2026-04-22 18:01:32,,
chuansha,整租·川虹新苑 2室1厅 南,整租,川虹新苑,77.81,2室1厅,南,,4700,60.4,,,https://sh.lianjia.com/zufang/SH2149458952134328320.html,2026-04-22 18:01:32,31.179893,121.714962
chuansha,整租·阳光城愉景湾 5室2厅 复式 南,整租,阳光城愉景湾,191.30,5室2厅,,,17000,88.9,,,https://sh.lianjia.com/zufang/SH2113195808038846464.html,2026-04-22 18:01:32,,
chuansha,整租·界龙花苑 2室2厅 南,整租,界龙花苑,94.00,2室2厅,南,,4100,43.6,,,https://sh.lianjia.com/zufang/SH2147320417650475008.html,2026-04-22 18:02:08,31.183984,121.694662
chuansha,整租·绿海家园 3室1厅 南,整租,绿海家园,130.00,3室1厅,南,,5900,45.4,,,https://sh.lianjia.com/zufang/SH2155909897059827712.html,2026-04-22 18:01:38,31.186592,121.708509
chuansha,整租·东岸观邸 3室2厅 南,整租,东岸观邸,84.00,3室2厅,南,,7200,85.7,,,https://sh.lianjia.com/zufang/SH2082022993772412928.html,2026-04-22 18:01:38,31.226618,121.513417
chuansha,整租·江晖苑 2室2厅 南,整租,江晖苑,82.19,2室2厅,南,,3000,36.5,,,https://sh.lianjia.com/zufang/SH2150119564841582592.html,2026-04-22 18:01:38,31.174526,121.738044
chuansha,整租·佳洲欣苑 2室2厅 南,整租,佳洲欣苑,98.00,2室2厅,南,,4200,42.9,,,https://sh.lianjia.com/zufang/SH2148652021094285312.html,2026-04-22 18:02:08,31.187586,121.687288
chuansha,整租·顺馨佳园 1室1厅 南,整租,顺馨佳园,62.03,1室1厅,南,,3800,61.3,,,https://sh.lianjia.com/zufang/SH2139680286613438464.html,2026-04-22 18:01:38,31.191587,121.675777
chuansha,整租·晨阳小区 3室1厅 南,整租,晨阳小区,76.00,3室1厅,南,,3700,48.7,,,https://sh.lianjia.com/zufang/SH2141152158790189056.html,2026-04-22 18:01:38,31.178235,121.750522
chuansha,整租·恒纬家苑 3室2厅 南,整租,恒纬家苑,108.00,3室2厅,南,,3800,35.2,,,https://sh.lianjia.com/zufang/SH2122667379933577216.html,2026-04-22 18:02:08,31.151562,121.75572
chuansha,整租·陆家嘴锦绣云澜 3室2厅 南,整租,陆家嘴锦绣云澜,98.13,3室2厅,南,,8500,86.6,,,https://sh.lianjia.com/zufang/SH2149380967221952512.html,2026-04-22 18:02:14,31.17972,121.703989
chuansha,整租·鼎鑫名流苑 2室1厅 南,整租,鼎鑫名流苑,91.65,2室1厅,南,,5300,57.8,,,https://sh.lianjia.com/zufang/SH2137768932826677248.html,2026-04-22 18:01:38,31.185637,121.710318
chuansha,整租·江晖苑 2室2厅 南,整租,江晖苑,77.00,2室2厅,南,,3100,40.3,,,https://sh.lianjia.com/zufang/SH2126661787934785536.html,2026-04-22 18:02:08,31.174526,121.738044
chuansha,整租·运通路728弄 2室1厅 南,整租,运通路728弄,52.58,2室1厅,南,,3000,57.1,,,https://sh.lianjia.com/zufang/SH2116099801530499072.html,2026-04-22 18:01:38,31.203288,121.70268
chuansha,整租·黄楼花苑 3室1厅 南,整租,黄楼花苑,102.48,3室1厅,南,,4000,39.0,,,https://sh.lianjia.com/zufang/SH2061085459773128704.html,2026-04-22 18:01:38,31.166366,121.675322
chuansha,整租·绿地云悦坊 2室2厅 西,整租,绿地云悦坊,50.73,2室2厅,西,,4800,94.6,,,https://sh.lianjia.com/zufang/SH2106266912261406720.html,2026-04-22 18:02:21,31.181844,121.70002
chuansha,整租·天和湖滨家园(公寓) 2室1厅 南,整租,天和湖滨家园(公寓),94.07,2室1厅,南,,4000,42.5,,,https://sh.lianjia.com/zufang/SH2150554816206602240.html,2026-04-22 18:01:38,31.180836,121.753878
chuansha,整租·心圆东苑 1室1厅 南,整租,心圆东苑,57.00,1室1厅,南,,3500,61.4,,,https://sh.lianjia.com/zufang/SH2156397298920194048.html,2026-04-22 18:02:21,31.17356,121.693668
chuansha,整租·天和湖滨家园(公寓) 3室2厅 南,整租,天和湖滨家园(公寓),120.00,3室2厅,南,,5000,41.7,,,https://sh.lianjia.com/zufang/SH2147320214180593664.html,2026-04-22 18:01:38,31.180836,121.753878
chuansha,整租·妙栏小区 2室1厅 南,整租,妙栏小区,58.90,2室1厅,南,,4100,69.6,,,https://sh.lianjia.com/zufang/SH2098406199002136576.html,2026-04-22 18:01:38,31.185596,121.690515
chuansha,整租·翔川家园 1室1厅 南,整租,翔川家园,53.82,1室1厅,南,,4200,78.0,,,https://sh.lianjia.com/zufang/SH2156320502669377536.html,2026-04-22 18:01:38,31.184515,121.695813
chuansha,整租·金厦苑 2室1厅 南,整租,金厦苑,77.39,2室1厅,南,,4100,53.0,,,https://sh.lianjia.com/zufang/SH2129556893503324160.html,2026-04-22 18:02:21,31.1872,121.692993
chuansha,整租·界龙花苑 2室1厅 南,整租,界龙花苑,81.13,2室1厅,南,,4800,59.2,,,https://sh.lianjia.com/zufang/SH2145382098251284480.html,2026-04-22 18:02:14,31.183984,121.694662
chuansha,整租·兴东名苑 3室2厅 南,整租,兴东名苑,132.32,3室2厅,南,,5500,41.6,,,https://sh.lianjia.com/zufang/SH2150517893521997824.html,2026-04-22 18:01:38,31.200741,121.692356
chuansha,整租·施镇公寓 3室2厅 南,整租,施镇公寓,100.00,3室2厅,南,,3000,30.0,,,https://sh.lianjia.com/zufang/SH2128125052263071744.html,2026-04-22 18:01:38,31.149387,121.756012
chuansha,整租·川沙路5245弄 2室1厅 南,整租,川沙路5245弄,71.70,2室1厅,南,,5000,69.7,,,https://sh.lianjia.com/zufang/SH2078432676183801856.html,2026-04-22 18:35:47,31.188735,121.699441
chuansha,整租·凌港城 2室1厅 南,整租,凌港城,75.00,2室1厅,南,,3000,40.0,,,https://sh.lianjia.com/zufang/SH2155590042335051776.html,2026-04-22 18:02:08,31.170038,121.734751
chuansha,整租·华府188 3室2厅 南,整租,华府188,89.00,3室2厅,南,,8500,95.5,,,https://sh.lianjia.com/zufang/SH2148029875984793600.html,2026-04-22 18:02:08,31.181757,121.698286
chuansha,整租·新生小区 3室1厅 南,整租,新生小区,94.00,3室1厅,南,,3200,34.0,,,https://sh.lianjia.com/zufang/SH2146826242010120192.html,2026-04-22 18:02:21,31.17269,121.741636
chuansha,整租·曙光东苑 3室2厅 南,整租,曙光东苑,142.39,3室2厅,南,,7000,49.2,,,https://sh.lianjia.com/zufang/SH2124430063481913344.html,2026-04-22 18:02:08,31.300369,121.328778
chuansha,整租·海霞佳苑 2室2厅 南,整租,海霞佳苑,80.00,2室2厅,南,,3500,43.8,,,https://sh.lianjia.com/zufang/SH2152237265571545088.html,2026-04-22 18:01:38,31.17052,121.746635
chuansha,整租·晨阳路35弄 3室2厅 南,整租,晨阳路35弄,136.00,3室2厅,南,,3800,27.9,,,https://sh.lianjia.com/zufang/SH2145858385600315392.html,2026-04-22 18:01:38,31.176705,121.759172
chuansha,整租·施湾家园 3室1厅 南,整租,施湾家园,100.00,3室1厅,南,,3000,30.0,,,https://sh.lianjia.com/zufang/SH2130940178733203456.html,2026-04-22 18:01:44,31.144509,121.75757
chuansha,整租·曙航苑 2室1厅 南,整租,曙航苑,83.37,2室1厅,南,,4300,51.6,,,https://sh.lianjia.com/zufang/SH2045772497374150656.html,2026-04-22 18:01:44,31.19016,121.710172
chuansha,整租·妙虹新苑 2室1厅 南,整租,妙虹新苑,80.00,2室1厅,南,,3800,47.5,,,https://sh.lianjia.com/zufang/SH2143368128342523904.html,2026-04-22 18:01:44,31.181883,121.717508
chuansha,整租·明珠小区(川沙) 2室1厅 南/北,整租,明珠小区(川沙),84.00,2室1厅,南/北,,3800,45.2,,,https://sh.lianjia.com/zufang/SH2121825574644088832.html,2026-04-22 18:01:44,31.195635,121.690981
chuansha,整租·园西二居 2室1厅 南,整租,园西二居,62.00,2室1厅,南,,3800,61.3,,,https://sh.lianjia.com/zufang/SH2151253575672528896.html,2026-04-22 18:01:44,31.188867,121.694417
chuansha,整租·临园小区 3室1厅 南,整租,临园小区,75.00,3室1厅,南,,3800,50.7,,,https://sh.lianjia.com/zufang/SH2154546435910008832.html,2026-04-22 18:01:44,31.191859,121.699252
chuansha,整租·舒馨北苑 2室1厅 南,整租,舒馨北苑,74.00,2室1厅,南,,4000,54.1,,,https://sh.lianjia.com/zufang/SH2153474226785353728.html,2026-04-22 18:01:44,31.191481,121.667315
chuansha,整租·妙栏路200弄 4室1厅 南,整租,妙栏路200弄,91.31,4室1厅,南,,4500,49.3,,,https://sh.lianjia.com/zufang/SH2119711548304785408.html,2026-04-22 18:01:44,31.184609,121.688388
chuansha,整租·天和湖滨家园(公寓) 1室1厅 南,整租,天和湖滨家园(公寓),66.59,1室1厅,南,,3400,51.1,,,https://sh.lianjia.com/zufang/SH2153060811780653056.html,2026-04-22 18:01:44,31.180836,121.753878
chuansha,整租·阳光城愉景湾 2室2厅 南/北,整租,阳光城愉景湾,69.40,2室2厅,南/北,,5500,79.3,,,https://sh.lianjia.com/zufang/SH2154139673033703424.html,2026-04-22 18:01:44,,
chuansha,整租·新德路386弄 2室1厅 南,整租,新德路386弄,80.96,2室1厅,南,,3300,40.8,,,https://sh.lianjia.com/zufang/SH2125908390365364224.html,2026-04-22 18:01:44,31.197408,121.696363
chuansha,整租·北城小区 2室1厅 南,整租,北城小区,62.73,2室1厅,南,,3300,52.6,,,https://sh.lianjia.com/zufang/SH2104942660396515328.html,2026-04-22 18:01:44,31.197674,121.701194
chuansha,整租·华天小区 2室1厅 南,整租,华天小区,57.72,2室1厅,南,,2700,46.8,,,https://sh.lianjia.com/zufang/SH2102263606237200384.html,2026-04-22 18:01:44,31.19689,121.689965
chuansha,整租·妙虹新苑 2室1厅 南/北,整租,妙虹新苑,80.00,2室1厅,南/北,,4000,50.0,,,https://sh.lianjia.com/zufang/SH2143383559149191168.html,2026-04-22 18:01:44,31.181883,121.717508
chuansha,整租·阳光城愉景湾 4室2厅 南,整租,阳光城愉景湾,156.00,4室2厅,南,,10000,64.1,,,https://sh.lianjia.com/zufang/SH2145459770012729344.html,2026-04-22 18:01:44,,
chuansha,整租·临园小区 1室1厅 南,整租,临园小区,52.00,1室1厅,南,,3300,63.5,,,https://sh.lianjia.com/zufang/SH2150143581212377088.html,2026-04-22 18:01:44,31.191859,121.699252
chuansha,整租·绿地云悦坊 4室2厅 南,整租,绿地云悦坊,120.00,4室2厅,南,,11000,91.7,,,https://sh.lianjia.com/zufang/SH2115298779128135680.html,2026-04-22 18:02:01,31.181844,121.70002
chuansha,整租·青厦小区 2室1厅 南,整租,青厦小区,66.74,2室1厅,南,,3600,53.9,,,https://sh.lianjia.com/zufang/SH2145405277510303744.html,2026-04-22 18:01:44,31.196545,121.687901
chuansha,整租·新德佳苑 1室1厅 南,整租,新德佳苑,57.00,1室1厅,南,,3100,54.4,,,https://sh.lianjia.com/zufang/SH2147251179132813312.html,2026-04-22 18:01:44,31.189636,121.668061
chuansha,整租·御景华庭 3室2厅 南,整租,御景华庭,141.11,3室2厅,南,,5500,39.0,,,https://sh.lianjia.com/zufang/SH2068605543383040000.html,2026-04-22 18:01:44,31.192743,121.686032
chuansha,整租·佳洲欣苑 2室2厅 南,整租,佳洲欣苑,95.30,2室2厅,南,,4900,51.4,,,https://sh.lianjia.com/zufang/SH2144759971747725312.html,2026-04-22 18:01:44,31.187586,121.687288
chuansha,整租·川北小区 2室1厅 南/北,整租,川北小区,49.00,2室1厅,南/北,,2800,57.1,,,https://sh.lianjia.com/zufang/SH2141881157174689792.html,2026-04-22 18:02:01,31.198689,121.696215
chuansha,整租·妙虹新苑 2室1厅 南/北,整租,妙虹新苑,80.50,2室1厅,南/北,,3400,42.2,,,https://sh.lianjia.com/zufang/SH2147271658883252224.html,2026-04-22 18:01:44,31.181883,121.717508
chuansha,整租·阳光城愉景湾 7室1厅 复式 南,整租,阳光城愉景湾,156.02,7室1厅,,,8000,51.3,,,https://sh.lianjia.com/zufang/SH1932439021368115200.html,2026-04-22 18:01:44,,
chuansha,整租·妙境路715弄 3室2厅 南,整租,妙境路715弄,124.37,3室2厅,南,,3800,30.6,,,https://sh.lianjia.com/zufang/SH1946188023179771904.html,2026-04-22 18:01:44,31.18764,121.692175
chuansha,整租·桃园新村(川沙) 1室1厅 南,整租,桃园新村(川沙),52.00,1室1厅,南,,3600,69.2,,,https://sh.lianjia.com/zufang/SH2154888210637914112.html,2026-04-22 18:02:01,,
chuansha,整租·曙航苑 2室1厅 南,整租,曙航苑,54.32,2室1厅,南,,3500,64.4,,,https://sh.lianjia.com/zufang/SH2155546750817927168.html,2026-04-22 18:02:01,31.19016,121.710172
